PUP			PUJATO / PETTILEP	Pujato	SANTA FÉ	AD	PRIVADO	NC	OK	61	-33.0077	-61.0177
RAE			RIVADAVIA / AEROTEC	Rivadavia	MENDOZA	AD	PRIVADO	NC	OK	665	-33.2068	-68.4924
RAI			RANCHOS / LA IGUALDAD	Ranchos	BUENOS AIRES	AD	PRIVADO	NC	OK	18	-35.5686	-58.4403
RAT			SALAR RATONES		SALTA	AD		NC			-24.9952	-66.7443
RAU			RAUCH	Rauch	BUENOS AIRES	AD	PUBLICO	NC	OK	94	-36.7719	-59.0577
RAW			RAWSON	Rawson	CHUBUT	AD	PUBLICO	NC	OK	11	-43.2939	-65.0632
RBS			RUFINO / BSG	Rufino	SANTA FÉ	AD	PRIVADO	NC	OK	120	-34.2493	-62.6741
RCE	SATM		MERCEDES	Mercedes	CORRIENTES	AD	PUBLICO	NC	OK	106	-29.2222	-58.0881
RCR			RÍO TERCERO	Río Tercero	CÓRDOBA	AD	PUBLICO	NC	OK	380	-32.1728	-64.0883
RCV			RÍO COLORADO / VALE	Rincón de los Sauces	MENDOZA	AD	PRIVADO	NC	OK	930	-37.0656	-69.3956
RDJ			RICARDONE / DON JOSÉ	Ricardone	SANTA FÉ	AD	PRIVADO	NC	OK	25	-32.8277	-60.7817
RES			RESISTENCIA / AEROCLUB CHACO	Resistencia	CHACO	AD	PUBLICO	NC	OK	50	-27.6311	-59.1797
RGR			RÍO GALLEGOS / RÍO CHICO	Río Chico	SANTA CRUZ	AD	PRIVADO	NC	OK	21	-51.6686	-69.2603
RIE			RÍO CUARTO / ESTINDHER	Río Cuarto	CÓRDOBA	AD	PRIVADO	NC	OK	0	-33.0929	-64.4293
RIN	SAHS	RDS	RINCÓN DE LOS SAUCES	Rincón de los Sauces	NEUQUÉN	AD	PRIVADO	NC	OK	600	-37.3903	-68.9044
RJA			ROJAS	Rojas	BUENOS AIRES	AD	PUBLICO	NC	OK	6	-34.2153	-60.6733
RLA	SAFR		RAFAELA	Rafaela	SANTA FÉ	AD	PUBLICO	NC	OK	99	-31.2825	-61.5017
RLC			REALICÓ	Realicó	LA PAMPA	AD	PUBLICO	NC	OK	165	-35.0589	-64.2128
RLI			ROLDÁN / LA ILUSIÓN (RLI) - DRCE - PRIVADO NO CONTROLADO		SANTA FÉ	AD		NC			-32.9314	-60.9294
RMY	SAWM	ROY	RÍO MAYO	Río Mayo	CHUBUT	AD	PUBLICO	NC	OK	544	-45.7039	-70.2444
ROB			ROBERTS / AGROAEREO	Roberts	BUENOS AIRES	AD	PRIVADO	NC	OK	99	-35.1359	-61.9972
ROH			ROBERTS / FUMIGACIONES HERBINSEC	Roberts	BUENOS AIRES	AD	PRIVADO	NC	OK	102	-35.1365	-61.9903
ROP			ROSARIO / PUEBLO ESTHER	Pueblo Esther	SANTA FÉ	AD	PUBLICO	NC	OK	25	-33.0817	-60.5647
ROS	SAAR	ROS	ROSARIO / ISLAS MALVINAS	Rosario	SANTA FÉ	AD	PUBLICO	C	OK	26	-32.9036	-60.7844
ROT			ROSARIO DEL TALA	Rosario del Tala	ENTRE RÍOS	AD	PRIVADO	NC	OK	54	-32.3295	-59.1915
RST			CAÑADA ROSQUÍN / STIEFEL	Cañada Rosquín	SANTA FÉ	AD	PRIVADO	NC	OK	71	-31.9947	-61.6028
RTA	SATR	RCQ	RECONQUISTA	Reconquista	SANTA FÉ	AD	PUBLICO	C	OK	49	-29.2103	-59.68
RTC			GENERAL ACHA / ROBERTO TRAPPA		LA PAMPA	AD	PRIVADO	NC			-37.5416	-64.7138
RUF			RUFINO	Rufino	SANTA FÉ	AD	PUBLICO	NC	OK	114	-34.2828	-62.6675
RVA			AMÉRICA	América	BUENOS AIRES	AD	PUBLICO	NC	OK	106	-35.5019	-62.99
RVD			RIVADAVIA	Rivadavia	MENDOZA	AD	PUBLICO	NC	OK	659	-33.2283	-68.4741
RYD	SAOR	VME	VILLA REYNOLDS	Villa Mercedes	SAN LUIS	AD	PUBLICO	C	OK	485	-33.7318	-65.3758
SAB			SALADILLO / ABELENDA	Saladillo	BUENOS AIRES	AD	PRIVADO	NC		39	-35.7385	-59.762
SAF			SAFORCADA / PARAJON	Saforcada	BUENOS AIRES	AD	PRIVADO	NC		84	-34.5764	-61.0057
SAL	SASA	SLA	SALTA / GENERAL D. MARTÍN MIGUEL DE GÜEMES	Salta	SALTA	AD	PUBLICO	C	OK	1246	-24.8597	-65.4869
SAN	SAVN	OES	SAN ANTONIO OESTE / ANTOINE DE SAINT EXUPERY	San Antonio Oeste	RÍO NEGRO	AD	PUBLICO	NC	OK	26	-40.7506	-65.0353
SBE			SAN BENITO	San Benito	ENTRE RÍOS	AD	PRIVADO	NC	OK	59	-31.8086	-60.4517
SCA	SAFS	NCJ	SUNCHALES / Comandante Hilario Alcides VALINOTTI	Sunchales	SANTA FÉ	AD	PUBLICO	NC	OK	91	-30.9572	-61.5289
SCF			SANFORD / CASILDA FUMIGACIONES	Casilda	SANTA FÉ	AD	PRIVADO	NC	OK	79	-33.1763	-61.2027
SCL			SANTA CLARA DE SAGUIER	Santa Clara de Saguier	SANTA FÉ	AD	PRIVADO	NC	OK	105	-31.3555	-61.8298
SCT			SAN CRISTÓBAL	San Cristóbal	SANTA FÉ	AD	PRIVADO	NC	OK	74	-30.2642	-61.22
SCZ	SAWU	RZA	SANTA CRUZ	Puerto Santa Cruz	SANTA CRUZ	AD	PUBLICO	NC	OK	111	-50.0178	-68.5803
SDE	SANE	SDE	SANTIAGO DEL ESTERO / VCOM. ÁNGEL D. LA PAZ ARAGONÉS	Santiago del Estero	SANTIAGO DEL ESTERO	AD	PUBLICO	C	OK	200	-27.7656	-64.31
SDL			SALADILLO	Saladillo	BUENOS AIRES	AD	PUBLICO	NC	OK	45	-35.6044	-59.8168
SEN			CORONEL BRANDSEN	Coronel Brandsen	BUENOS AIRES	AD	PRIVADO	NC	OK	16	-35.1817	-58.2952
SEZ			GENERAL PINTO / ALFREDO SÁNCHEZ	General Pinto	BUENOS AIRES	AD	PRIVADO	NC	SIN IDENTIFICACION VISUAL	100	-34.8014	-61.8696
SFN			SELVA NUEVA / FUMIGACIONES NANDO S.H.	Selva	SANTIAGO DEL ESTERO	AD	PRIVADO	NC	OK	86	-29.7791	-62.0311
SGE			SAN GREGORIO	San Gregorio	SANTA FÉ	AD	PRIVADO	NC	OK	106	-34.3169	-62.0192
SGI			TRES ARROYOS / SANTAGIULIAN	Tres Arroyos	BUENOS AIRES	AD	PRIVADO	NC	OK	104	-38.4083	-60.3011
SGR	SAVS	SGV	SIERRA GRANDE	Sierra Grande	RÍO NEGRO	AD	PUBLICO	NC	OK	210	-41.5914	-65.3399
SGV			SAN GUILLERMO / VERGNANO	San Guillermo	SANTA FÉ	AD	PRIVADO	NC	OK	96	-30.3167	-61.9008
SIS	SARE	RES	RESISTENCIA	Resistencia	CHACO	AD	PUBLICO	C	OK	53	-27.45	-59.0561
SJA			SAN JUAN / AEROCLUB	San Juan	SAN JUAN	AD	PUBLICO	NC	OK	634	-31.6031	-68.5472
SJB			SAN JORGE / BOCCA	San Jorge	SANTA FÉ	AD	PRIVADO	NC	OK	105	-31.8711	-61.9511
SJD			SAN JOSÉ DE LA DORMIDA	San José de la Dormida	CÓRDOBA	AD	PRIVADO	NC	OK	423	-30.2742	-63.8575
SJF			SAN JOSÉ DE FELICIANO / TRES VERTIENTES		ENTRE RÍOS	AD		NC			-30.5694	-58.5025
SJR			SAN JAVIER / AEROCLUB	San Javier	SANTA FÉ	AD	PRIVADO	NC	OK	23	-30.5559	-59.9907
SJT			SAN JUSTO / SANTA FE	San Justo	SANTA FÉ	AD	PRIVADO	NC	OK	55	-30.7661	-60.5672
SJU	SAWJ	ULA	SAN JULIÁN / CAPITAN D. DANIEL VÁZQUEZ	Puerto San Julián	SANTA CRUZ	AD	PUBLICO	NC	OK	62	-49.3067	-67.8028
SLA			SAN LORENZO / AEROCLUB (SLA) - DRCE - PRIVADO NO CONTROLADO		SANTA FÉ	AD		NC			-32.7175	-60.7842
SLG			SALDUNGARAY	Saldungaray	BUENOS AIRES	AD	PRIVADO	NC	OK	228	-38.2052	-61.7612
SLO			SALLIQUELÓ	Salliqueló	BUENOS AIRES	AD	PUBLICO	NC	OK	127	-36.7566	-62.9441
SLP			SANTA ROSA / SAN ALBERTO	Santa Rosa	LA PAMPA	AD	PRIVADO	NC	OK	186	-36.5921	-64.2204
SLT			SALTO	Salto	BUENOS AIRES	AD	PUBLICO	NC	OK	59	-34.3065	-60.2868
SLV			EMBARCACIÓN / SALVITA	Embarcación	SALTA	AD	PRIVADO	NC	OK	283	-23.2131	-64.034
SLY			SALDUNGARAY / SANTO TOMÁS DE LA SIERRA	Saldungaray	BUENOS AIRES	AD	PRIVADO	NC	OK	273	-38.2417	-61.8277
SLZ			SALAZAR / EO. EL TRIÁNGULO	Salazar	BUENOS AIRES	AD	PRIVADO	NC	OK	104	-36.3503	-62.2269
SMC			SANTA MARÍA	Santa María	CATAMARCA	AD	PRIVADO	NC	OK	1800	-26.6739	-66.0248
SMM			SAN MIGUEL DEL MONTE / BAHÍA AGRADABLE	San Miguel del Monte	BUENOS AIRES	AD	PUBLICO	NC	OK	24	-35.4594	-58.7639
SMS			SAN MARCOS / CHIALVA S. H.	Bell Ville	CÓRDOBA	AD	PRIVADO	NC	OK	115	-32.7367	-62.5311
SMT			GENERAL SAN MARTÍN	General San Martín	LA PAMPA	AD	PRIVADO	NC	OK	161	-37.9593	-63.5911
SNT	SAAA		SAN ANTONIO DE ARECO	San Antonio de Areco	BUENOS AIRES	AD	PUBLICO	NC	OK	30	-34.2198	-59.4391
SNY			SAN NICOLÁS DE LOS ARROYOS	San Nicolás de los Arroyos	BUENOS AIRES	AD	PUBLICO	NC	OK	30	-33.3908	-60.1956
SQI			CAÑADA ROSQUÍN	Cañada Rosquín	SANTA FÉ	AD	PRIVADO	NC	OK	67	-32.1056	-61.6135
SRA	SAMR	AFA	SAN RAFAEL / S. A. SANTIAGO GERMANO	San Rafael	MENDOZA	AD	PUBLICO	C	OK	753	-34.5878	-68.4036
SRC	SAOS	RLO	VALLE DEL CONLARA	Santa Rosa del Conlara	SAN LUIS	AD	PUBLICO	C	OK	616	-32.3847	-65.1858
SRE			SANTA REGINA / FORTÍN DE GAINZA	Santa Regina	BUENOS AIRES	AD	PRIVADO	NC	OK	130	-34.5466	-63.1245
SRI			SALAR RINCÓN – (SRI) - DRNO – PRIVADO (STOL) NO CONTROLADO [### PERMISO PROVISORIO DE OPERACIÓN (PPO) ###]	Santa Regina	BUENOS AIRES	AD	PRIVADO	NC	OK	130	-34.5466	-63.1245
SRM			SARMIENTO	Sarmiento	CHUBUT	AD	PRIVADO	NC	OK	270	-45.5831	-69.0011
SSK			SALTO / SKARE	Est. Gahan	BUENOS AIRES	AD	PUBLICO	NC	DESPLAZADO	60	-34.3568	-60.156
SSR			SALADILLO / SANTA RITA	Saladillo	BUENOS AIRES	AD	PRIVADO	NC	CERRADO	54	-35.8283	-60.1467
STD			STROEDER	Stroeder	BUENOS AIRES	AD	PUBLICO	NC	OK	28	-40.2104	-62.6175
STI	SAMI		SAN MARTÍN	San Martín	MENDOZA	AD	PUBLICO	NC	OK	696	-33.0622	-68.5094
STR	SAZL	SST	SANTA TERESITA	Santa Teresita	BUENOS AIRES	AD	PUBLICO	NC	OK	3	-36.5422	-56.7214
SUZ	SAZC	CSZ	CORONEL SUÁREZ / BRIG. D. H. E. RUIZ	Coronel Suárez	BUENOS AIRES	AD	PUBLICO	NC	OK	234	-37.4461	-61.8893
SVO	SAAV	SFN	SANTA FE / SAUCE VIEJO	Santa Fé	SANTA FÉ	AD	PUBLICO	C	OK	17	-31.7108	-60.8114
TAR	SAST	TTG	TARTAGAL / GENERAL E. MOSCONI	Tartagal	SALTA	AD	PUBLICO	NC	OK	449	-22.6183	-63.7931
TBL			EL TRÉBOL / BURDISSO	El Trebol	SANTA FÉ	AD	PRIVADO	NC	OK	111	-32.2438	-61.7591
TCM			TUCUMÁN / AEROCLUB HORCO MOLLE	San Miguel de Tucumán	TUCUMÁN	AD	PUBLICO	NC	OK	580	-26.7961	-65.3094
TDB			EL TRÉBOL / DE BERNARDO	El Trébol	SANTA FÉ	AD	PRIVADO	NC	OK	87	-32.2506	-61.6517
TEC			ESTANCIA TECKA	Estancia Tecka	CHUBUT	AD	PRIVADO	NC	OK	720	-43.6122	-71.0219
TEJ			CARLOS TEJEDOR	Carlos Tejedor	BUENOS AIRES	AD	PUBLICO	NC	OK	94	-35.4253	-62.4694
TEO			TEODELINA / F.A.T.	Teodelina	SANTA FÉ	AD	PRIVADO	NC	OK	87	-34.1767	-61.5069
TEV			TINTINA / ESTABLECIMIENTO EL 21	Tintina	SANTIAGO DEL ESTERO	AD	PRIVADO	NC		68	-26.8953	-62.3097
THN	SAWL		TOLHUIN	Tolhuin	TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR	AD	PRIVADO	NC	OK	213	-54.4996	-67.1723
TIN	SANI		TINOGASTA	Tinogasta	CATAMARCA	AD	PRIVADO	NC	OK	1210	-28.0409	-67.5776
TIO			TÍO PUJIO	Tío Pújio	CÓRDOBA	AD	PRIVADO	NC	ICO	237	-32.2931	-63.4019
TLM			SAN LUIS / TRES LOMAS		SAN LUIS	AD		NC			-33.3336	-66.2331
TLS			TILISARAO	Tilisarao	SAN LUIS	AD	PUBLICO	NC	OK	751	-32.7523	-65.2816
TOR			TORNQUIST	Tornquist	BUENOS AIRES	AD	PRIVADO	NC	OK	285	-38.095	-62.2494
TOS			TOSTADO	Tostado	SANTA FÉ	AD	PUBLICO	NC	OK	69	-29.2355	-61.7884
TQL			TRENQUE LAUQUEN / ÑANCO LAUQUEN	Trenque Lauquen	BUENOS AIRES	AD	PUBLICO	NC	OK	92	-35.9703	-62.7719
TRC	SAOC	RCU	RÍO CUARTO / ÁREA DE MATERIAL	Río Cuarto	CÓRDOBA	AD	PUBLICO	C	OK	421	-33.0922	-64.2693
TRE	SAVT	REL	TRELEW / ALMIRANTE ZAR	Trelew	CHUBUT	AD	PUBLICO	C	OK	43	-43.2106	-65.2703
TRH	SANR	RHD	TERMAS DE RÍO HONDO	Termas de Río Hondo	SANTIAGO DEL ESTERO	AD	PUBLICO	C	OK	280	-27.4966	-64.936
TRW			TRELEW / AEROCLUB	Trelew	CHUBUT	AD	PUBLICO	NC	OK	39	-43.2356	-65.3241
TSV			TORTUGAS / ESTANCIA SAN VICENTE	Tortugas	SANTA FÉ	AD	PRIVADO	NC	OK	70	-32.9989	-61.7781
TUC	SANT	TUC	TUCUMÁN / TENIENTE BENJAMÍN MATIENZO	San Miguel de Tucumán	TUCUMÁN	AD	PUBLICO	C	OK	455	-26.8408	-65.1047
TVN			TREVELÍN	Trevelin	CHUBUT	AD	PRIVADO	NC	OK	397	-43.0874	-71.4781
TXO			EL TRAPIAL / CHEVRON TEXACO	Rincón de los Sauces	NEUQUÉN	AD	PRIVADO	NC	OK	883	-37.365	-69.3019
UAE			GUALEGUAY / AEROCLUB	Gualeguay	ENTRE RÍOS	AD	PUBLICO	NC	OK	13	-33.1022	-59.3739
UCO			CHACABUCO	Chacabuco	BUENOS AIRES	AD	PUBLICO	NC	OK	69	-34.6072	-60.4097
UEN			QUEQUÉN / MOROMAR	Quequén	BUENOS AIRES	AD	PRIVADO	NC	CERRADO	15	-38.4255	-58.3715
UIS	SAOU	LUQ	SAN LUIS / BRIG. My D. CÉSAR R. OJEDA	San Luis	SAN LUIS	AD	PUBLICO	C	OK	710	-33.2722	-66.3567
ULL			RÍO CULLEN / TOTAL AUSTRAL	Cullen	TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR	HEL	PRIVADO	NC	OK	16	-52.8935	-68.3553
UNE			FUNES / ALAGRO FUMIGACIONES	Funes	SANTA FÉ	AD	PRIVADO	NC	OK	35	-32.8884	-60.8436
UPE			SANTA FE / GUADALUPE	Santa Fé	SANTA FÉ	AD	PRIVADO	NC	CERRADO	18	-31.5927	-60.6769
URD			URDINARRAIN	Urdinarrain	ENTRE RÍOS	AD	PUBLICO	NC	OK	66	-32.6959	-58.8989
URL			URIBURU / ESTANCIA LOS ROBLES	Uriburu	LA PAMPA	AD	PRIVADO	NC		137	-36.553	-63.7665
URO			PEDRO LURO	Pedro Luro	BUENOS AIRES	AD	PUBLICO	NC	OK	27	-39.4558	-62.675
USU	SAWH	USH	USHUAIA / MALVINAS ARGENTINAS	Ushuaia	TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR	AD	PUBLICO	C	OK	31	-54.8433	-68.2956
VAL			VALCHETA	Valcheta	RÍO NEGRO	AD	PUBLICO	NC	OK	192	-40.6991	-66.1573
VAN	SARV		VILLA ÁNGELA	Villa Angela	CHACO	AD	PUBLICO	NC	OK	75	-27.5951	-60.682
VAY			VILLA AMANCAY / HALLPA HUAYRA	Villa Amancay	CÓRDOBA	AD	PRIVADO	NC		557	-32.2081	-64.5403
VCA	SAHV		VICTORICA	Victorica	LA PAMPA	AD	PRIVADO	NC	OK	311	-36.2069	-65.4162
VCC	SAAS		VILLA CAÑÁS / S.A. MIGUEL A. CARDONE	Villa Cañas	SANTA FÉ	AD	PUBLICO	NC	SIN IDENTIFICACION VISUAL	103	-33.961	-61.6334
VDA			VEDIA	Vedia	BUENOS AIRES	AD	PUBLICO	NC	OK	89	-34.4861	-61.4897
VDL			CORONEL VIDAL	Coronel Vidal	BUENOS AIRES	AD	PUBLICO	NC	OK	26	-37.4678	-57.7672
VDP			VIRREY DEL PINO (VDP / SRDV) - DRCE - PÚBLICO NO CONTROLADO		BUENOS AIRES	AD		NC			-34.82	-58.6728
VDR			VILLA DEL ROSARIO	Villa del Rosario	CÓRDOBA	AD	PUBLICO	NC	OK	253	-31.5806	-63.5389
VEC			CORCOVADO / ESTANCIA CARIDAD	Corcovado	CHUBUT	AD	PRIVADO	NC	OK	740	-43.7214	-71.2456
VER			VERA	Vera	SANTA FÉ	AD	PUBLICO	NC	OK	58	-29.4684	-60.2264
VEZ			GÁLVEZ	Galvez	SANTA FÉ	AD	PUBLICO	NC	OK	41	-32.0353	-61.1778
VGB			VILLA GENERAL BELGRANO	Villa General Belgrano	CÓRDOBA	AD	PUBLICO	NC	OK	840	-31.9644	-64.5644
VIC			VICTORIA	Victoria	ENTRE RÍOS	AD	PUBLICO	NC	OK	12	-32.5845	-60.1894
VIE	SAVV	VDM	VIEDMA / GOBERNADOR CASTELLO	Viedma	RÍO NEGRO	AD	PUBLICO	C	OK	6	-40.8703	-62.9967
VIG	SAAU		VILLAGUAY	Villaguay	ENTRE RÍOS	AD	PRIVADO	NC	OK	40	-31.8506	-59.0731
VIT			SANTA VICTORIA	Santa Victoria	SALTA	AD	PRIVADO	NC	OK	280	-22.2855	-62.7137
VMA			VICUÑA MACKENNA / DON ÁNGEL	Vicuña Mackenna	CÓRDOBA	AD	PRIVADO	NC	SIN IDENTIFICACION VISUAL	228	-33.9382	-64.4077
VMB			VICUÑA MACKENNA / BENEFICIOS S.R.L.	Vicuña Mackenna	CÓRDOBA	AD	PRIVADO	NC	OK	241	-33.9376	-64.4151
VMC			VICUÑA MACKENNA / COMEQUECHEN	Vicuña Mackenna	CÓRDOBA	AD	PRIVADO	NC		243	-33.934	-64.4159
VMK			VICUÑA MACKENNA / MARTÍN FIERRO	Vicuña Mackenna	CÓRDOBA	AD	PRIVADO	NC	OK	230	-33.943	-64.3712
VMR	SAOV		VILLA MARÍA / AEROPUERTO REGIONAL	Villa María	CÓRDOBA	AD	PUBLICO	NC	OK	202	-32.3201	-63.2265
VNA			VERÓNICA	Verónica	BUENOS AIRES	AD	PUBLICO	NC	OK	17	-35.3994	-57.3672
VNO	SAFV		VENADO TUERTO	Venado Tuerto	SANTA FÉ	AD	PUBLICO	NC	OK	112	-33.6783	-61.9544
VNR			VILLA NUEVA / RAIG S.A.	Villa María	CÓRDOBA	AD	PRIVADO	NC		206	-32.4382	-63.2893
VNS			VILLA NUEVA / SUÁREZ AVIACIÓN	Villa Nueva	CÓRDOBA	AD	PRIVADO	NC	OK	207	-32.4269	-63.3022
VPO			VILLA OCAMPO	Villa Ocampo	SANTA FÉ	AD	PUBLICO	NC	OK	49	-28.496	-59.3261
VRG			VILLA REGINA	Villa Regina	RÍO NEGRO	AD	PUBLICO	NC	OK	285	-39.0747	-67.0781
VRU			VILLA RUMIPAL / PRIMER TENIENTE MARIO NÍVOLI	Villa Rumipal	CÓRDOBA	AD	PUBLICO	NC	OK	666	-32.1842	-64.4889
VTE			SAN VICENTE	San Vicente	MISIONES	AD	PUBLICO	NC	OK	550	-26.9531	-54.4879
VTO			VENADO TUERTO / LA SIESTA	Venado Tuerto	SANTA FÉ	AD	PRIVADO	NC	OK	112	-33.6913	-62.0637
YOP			TRES ARROYOS / PETRAZZINI	Tres Arroyos	BUENOS AIRES	AD	PRIVADO	NC	OK	107	-38.3478	-60.2761
YOS	SAZH	OYO	TRES ARROYOS	Tres Arroyos	BUENOS AIRES	AD	PUBLICO	NC	OK	122	-38.3856	-60.3275
ZAN			ZANCARRÓN		SAN JUAN	AD		NC			-29.6608	-69.7264
ZAP	SAHZ	APZ	ZAPALA	Zapala	NEUQUÉN	AD	PUBLICO	NC	OK	1048	-38.9759	-70.1135
ZLM			BELL VILLE / LA ZULEMA	Bell Ville	CÓRDOBA	AD	PRIVADO	NC	OK	129	-32.4897	-62.6714
ZUL	SAZA		AZUL	Azul	BUENOS AIRES	AD	PUBLICO	NC	OK	146	-36.8368	-59.8808
